geoid10,walk_min_venue,walk_min_rail,walk_min_28x28,euclid_km_venue,euclid_km_rail,network_method_walk,walk_speed_kmh,detour_factor,venues_within_15min_walk,rail_within_15min_walk,projects_within_15min_walk,venues_within_30min_walk,rail_within_30min_walk,projects_within_30min_walk,venues_within_45min_walk,rail_within_45min_walk,projects_within_45min_walk,transit_min_to_venue_via_rail,rail_invehicle_min_to_venue_stop,within_30min_transit_venue,within_45min_transit_venue,scenario_S0_access,scenario_S1_delta,scenario_S2_delta,scenario_S3_delta,scenario_S1_access,scenario_S2_access,scenario_S3_access
06037554512,253.95369774472198,109.87533559898785,49.740805736004134,14.108538763595666,6.10418531105488,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,109.87533559898785,0.0,False,False,0.1082174935325157,0.1031739504105556,0.1031739504105556,0.1031739504105556,0.2113914439430713,0.2113914439430713,0.2113914439430713
06037554517,229.66253428018555,130.2526737639915,77.17065207277416,12.75902968223253,7.236259653555083,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,130.2526737639915,0.0,False,False,0.09285955924866544,0.054463603079538056,0.054463603079538056,0.054463603079538056,0.1473231623282035,0.1473231623282035,0.1473231623282035
06037554515,194.1953037410072,130.89268535884227,107.03177264341524,10.78862798561151,7.271815853269014,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,130.89268535884227,0.0,False,False,0.09244748939365044,0.018326586075605472,0.018326586075605472,0.018326586075605472,0.11077407546925591,0.11077407546925591,0.11077407546925591
06037500300,50.37279416564866,195.06423667167266,118.83371128010445,2.798488564758259,10.836902037315147,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,195.06423667167266,0.0,False,False,0.06398027257713729,0.03690216277072625,0.03690216277072625,0.03690216277072625,0.10088243534786354,0.10088243534786354,0.10088243534786354
06037551300,249.48873568287087,46.118820780828884,56.99413651730179,13.860485315715046,2.562156710046049,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,249.48873568287087,,False,False,0.2242699786408105,0.0,0.0,0.0,0.2242699786408105,0.2242699786408105,0.2242699786408105
06037552800,276.3911308344509,37.3829070554725,64.60161449362494,15.355062824136162,2.076828169748472,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,0,37.3829070554725,0.0,False,True,0.2629006651738382,0.0,0.0,0.0,0.2629006651738382,0.2629006651738382,0.2629006651738382
06037552900,261.99331200998824,50.21482440769147,68.40171656288788,14.555184000554904,2.78971246709397,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,50.21482440769147,0.0,False,False,0.20981463204126422,0.0,0.0,0.0,0.20981463204126422,0.20981463204126422,0.20981463204126422
06037552400,282.70068717110786,97.70224656189221,9.113190501469134,15.705593731728214,5.427902586771789,detour_factor_1.35,4.5,1.35,0,0,1,0,0,1,0,0,1,97.70224656189221,0.0,False,False,0.12008162920313309,0.4739227445458442,0.4739227445458442,0.4739227445458442,0.5940043737489773,0.5940043737489773,0.5940043737489773
06037211500,94.31192595649077,23.271564132789948,23.436093024084144,5.239551442027264,1.2928646740438858,detour_factor_1.35,4.5,1.35,0,0,0,0,4,1,0,12,2,94.31192595649077,,False,False,0.364249984463771,0.0,0.0,0.0,0.364249984463771,0.364249984463771,0.364249984463771
06037212202,41.98490446385445,12.84927309460321,10.110121012268229,2.332494692436358,0.7138485052557338,detour_factor_1.35,4.5,1.35,0,4,2,0,12,2,3,19,3,41.98490446385445,,False,True,0.5092439276445304,0.0,0.05950047054757823,0.0,0.5092439276445304,0.5687443981921086,0.5092439276445304
06037212304,59.93802480102674,5.662561390215285,11.777637365689882,3.3298902667237074,0.3145867439008492,detour_factor_1.35,4.5,1.35,0,8,1,0,12,3,0,19,3,59.93802480102674,,False,False,0.701906044825802,0.0,0.0,0.0,0.701906044825802,0.701906044825802,0.701906044825802
06037212303,53.47543001558018,6.881136546519202,5.482124379032635,2.970857223087788,0.3822853636955112,detour_factor_1.35,4.5,1.35,0,8,1,0,14,3,0,19,3,53.47543001558018,,False,False,0.6595935195224917,0.0,0.04904368384303415,0.0,0.6595935195224917,0.7086372033655258,0.6595935195224917
06037212204,43.88153430383198,8.858427564053223,9.894822439774714,2.4378630168795543,0.4921348646696235,detour_factor_1.35,4.5,1.35,0,4,1,0,12,2,1,19,3,43.88153430383198,,False,True,0.6008235847072213,0.0,0.0,0.0,0.6008235847072213,0.6008235847072213,0.6008235847072213
06037212203,48.617462065268306,6.472434047063335,5.880497400899946,2.700970114737128,0.3595796692812964,detour_factor_1.35,4.5,1.35,0,4,2,0,12,2,0,19,3,48.617462065268306,,False,False,0.6732045811327859,0.0,0.020739979832734345,0.0,0.6732045811327859,0.6939445609655203,0.6732045811327859
06037212306,50.74656830927638,13.223179713917116,10.111111684706016,2.8192537949597987,0.7346210952176174,detour_factor_1.35,4.5,1.35,0,4,2,0,13,3,0,19,3,50.74656830927638,,False,False,0.5020739473442961,0.0,0.066646417888235,0.0,0.5020739473442961,0.5687203652325311,0.5020739473442961
06037212410,65.49013875804006,3.8182761215072856,12.516624939935864,3.638341042113337,0.21212645119484916,detour_factor_1.35,4.5,1.35,0,8,1,0,12,3,0,17,3,65.49013875804006,,False,False,0.7773808847758209,0.0,0.0,0.0,0.7773808847758209,0.7773808847758209,0.7773808847758209
06037212305,57.21551478619838,10.236870857493182,15.040808390426344,3.178639710344354,0.56871504763851,detour_factor_1.35,4.5,1.35,0,4,0,0,12,3,0,19,3,57.21551478619838,,False,False,0.5656859493191257,0.0,0.0,0.0,0.5656859493191257,0.5656859493191257,0.5656859493191257
06037212610,83.45307218909538,9.04762108225455,8.902525033231072,4.6362817882830765,0.5026456156808082,detour_factor_1.35,4.5,1.35,0,4,1,0,8,1,0,12,3,83.45307218909538,,False,False,0.5957446266923692,0.0038874231943303306,0.0038874231943303306,0.0038874231943303306,0.5996320498866995,0.5996320498866995,0.5996320498866995
06037213201,63.217683465998356,18.38729584102218,19.987880572865244,3.5120935258887975,1.0215164356123432,detour_factor_1.35,4.5,1.35,0,0,0,0,9,3,0,12,3,63.217683465998356,,False,False,0.4203363451602859,0.0,0.0,0.0,0.4203363451602859,0.4203363451602859,0.4203363451602859
06037212420,62.795158303503634,9.374374810752771,15.632673860982864,3.488619905750201,0.5207986005973761,detour_factor_1.35,4.5,1.35,0,6,0,0,12,3,0,17,3,62.795158303503634,,False,False,0.5871721288969362,0.0,0.0,0.0,0.5871721288969362,0.5871721288969362,0.5871721288969362
06037212620,79.96848457628916,12.571842456464584,12.825906695164907,4.442693587571619,0.6984356920258101,detour_factor_1.35,4.5,1.35,0,4,1,0,8,1,0,12,3,79.96848457628916,,False,False,0.5146976589359537,0.0,0.0,0.0,0.5146976589359537,0.5146976589359537,0.5146976589359537
06037212900,88.1641292236495,31.539972834956988,31.75591438208087,4.898007179091638,1.752220713053166,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,10,1,88.1641292236495,,False,False,0.29713284961283554,0.0,0.0,0.0,0.29713284961283554,0.29713284961283554,0.29713284961283554
06037212800,103.62129789605792,30.10008597097236,40.1084155204044,5.756738772003218,1.6722269983873532,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,9,1,45.10008597097236,15.0,False,False,0.30698327571026757,0.0,0.0,0.0,0.30698327571026757,0.30698327571026757,0.30698327571026757
06037213100,74.70919764223099,23.165153389648097,23.65720317563852,4.1505109801239435,1.2869529660915608,detour_factor_1.35,4.5,1.35,0,0,0,0,8,1,0,12,3,74.70919764223099,,False,False,0.3653119493564631,0.0,0.0,0.0,0.3653119493564631,0.3653119493564631,0.3653119493564631
06037213202,60.94713525980419,25.39247015760481,23.209424753425033,3.3859519588780103,1.4106927865336005,detour_factor_1.35,4.5,1.35,0,0,0,0,8,2,0,12,3,60.94713525980419,,False,False,0.3443010120229872,0.0,0.02056836378268856,0.0,0.3443010120229872,0.36486937580567574,0.3443010120229872
06037213402,36.0679149922774,23.47433660748527,6.14897644101395,2.0037730551265223,1.3041298115269595,detour_factor_1.35,4.5,1.35,0,0,1,0,8,2,3,20,3,36.0679149922774,,False,True,0.3622433409876637,0.0,0.32213820759491657,0.0,0.3622433409876637,0.6843815485825803,0.3622433409876637
06037213401,39.48577520893669,17.434388112723692,6.48820218602446,2.1936541782742602,0.9685771173735385,detour_factor_1.35,4.5,1.35,0,0,1,0,12,2,3,18,3,39.48577520893669,,False,True,0.4333545906774334,0.0,0.23931445256151973,0.0,0.4333545906774334,0.6726690432389532,0.4333545906774334
06037213310,50.95033647729847,23.35605353096462,12.128911186826324,2.8305742487388037,1.2975585294980345,detour_factor_1.35,4.5,1.35,0,0,1,0,11,2,0,16,3,50.95033647729847,,False,False,0.3634111788962016,0.0,0.1602399596661001,0.0,0.3634111788962016,0.5236511385623017,0.3634111788962016
06037213320,45.138190969921276,23.650365228700025,5.054682205169539,2.507677276106737,1.3139091793722235,detour_factor_1.35,4.5,1.35,0,0,1,0,8,2,0,16,3,45.138190969921276,,False,False,0.3605191976937925,0.0,0.3645907689262877,0.0,0.3605191976937925,0.7251099666200802,0.3605191976937925
06037460000,93.82227342215995,57.27199932920235,213.03860118410842,5.21234852345333,3.181777740511241,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,93.82227342215995,,False,False,0.18884314867633523,0.0,0.0,0.0,0.18884314867633523,0.18884314867633523,0.18884314867633523
06037700200,94.24011626187131,46.498047060469716,109.50260315830047,5.235562014548406,2.5832248366927617,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,94.24011626187131,,False,False,0.22284849932551973,0.0,0.0,0.0,0.22284849932551973,0.22284849932551973,0.22284849932551973
06037221710,29.622521350702996,25.498678614780427,36.232062154793695,1.6456956305946109,1.4165932563766903,detour_factor_1.35,4.5,1.35,0,0,0,1,9,0,6,25,2,77.49867861478043,52.0,False,False,0.343359323002603,0.0,0.0,0.0,0.343359323002603,0.343359323002603,0.343359323002603
06037553000,264.61540540745506,38.90983977676721,71.92223348809964,14.700855855969722,2.161657765375956,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,4,0,264.61540540745506,,False,False,0.25521675923539006,0.0,0.0,0.0,0.25521675923539006,0.25521675923539006,0.25521675923539006
06037293304,149.38707435414963,188.14560321416005,154.8823243613403,8.299281908563868,10.45253351189778,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,149.38707435414963,,False,False,0.06617730648082087,0.013086024388975562,0.013086024388975562,0.013086024388975562,0.07926333086979644,0.07926333086979644,0.07926333086979644
06037227020,47.76277008722059,15.713568836022324,41.19296285509582,2.65348722706781,0.8729760464456846,detour_factor_1.35,4.5,1.35,0,0,0,0,9,0,0,15,1,47.76277008722059,,False,False,0.459027721978557,0.0,0.0,0.0,0.459027721978557,0.459027721978557,0.459027721978557
06037228220,54.24714529371292,15.452817657648861,57.65060636466875,3.013730294095162,0.8584898698693811,detour_factor_1.35,4.5,1.35,0,0,0,0,5,0,0,13,0,54.24714529371292,,False,False,0.46318569431217993,0.0,0.0,0.0,0.46318569431217993,0.46318569431217993,0.46318569431217993
06037228310,34.56630869233577,31.94710242346271,42.922722297041005,1.9203504829075426,1.7748390235257059,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,3,25,1,85.94710242346271,54.0,False,False,0.2944612416043757,0.0,0.0,0.0,0.2944612416043757,0.2944612416043757,0.2944612416043757
06037228210,48.8027481830779,21.189864508269658,49.73502406081278,2.711263787948772,1.1772146949038698,detour_factor_1.35,4.5,1.35,0,0,0,0,6,0,0,9,0,48.8027481830779,,False,False,0.3862137393676112,0.0,0.0,0.0,0.3862137393676112,0.3862137393676112,0.3862137393676112
06037228100,61.82823474052647,13.307313098987303,57.39072622815514,3.434901930029248,0.7392951721659612,detour_factor_1.35,4.5,1.35,0,3,0,0,6,0,0,13,0,61.82823474052647,,False,False,0.5004883559115605,0.0,0.0,0.0,0.5004883559115605,0.5004883559115605,0.5004883559115605
06037228420,22.384926561619054,29.184320208663657,40.050063789433985,1.2436070312010583,1.6213511227035364,detour_factor_1.35,4.5,1.35,0,0,0,3,2,0,3,17,1,22.384926561619054,,True,True,0.31359522980644444,0.0,0.0,0.0,0.31359522980644444,0.31359522980644444,0.31359522980644444
06037228320,36.00163797699322,34.20702759235022,46.97938667376587,2.0000909987218454,1.9003904217972343,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,3,18,0,36.00163797699322,,False,True,0.280463443560649,0.0,0.0,0.0,0.280463443560649,0.280463443560649,0.280463443560649
06037228410,22.672458592126176,21.813962786495633,37.96647873205678,1.2595810328958985,1.2118868214719796,detour_factor_1.35,4.5,1.35,0,0,0,2,7,0,3,27,1,22.672458592126176,,True,True,0.37935587670458376,0.0,0.0,0.0,0.37935587670458376,0.37935587670458376,0.37935587670458376
06037228500,30.50195487808032,38.81734989843817,33.794438601606764,1.69455304878224,2.1565194388021203,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,3,11,1,30.50195487808032,,False,True,0.2556693892978632,0.027249424511964326,0.027249424511964326,0.027249424511964326,0.28291881380982753,0.28291881380982753,0.28291881380982753
06037650605,147.4203223623915,102.1706850537385,113.48276824267892,8.19001790902175,5.676149169652138,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,147.4203223623915,,False,False,0.11543609927622839,0.0,0.0,0.0,0.11543609927622839,0.11543609927622839,0.11543609927622839
06037650604,150.37411401459494,113.081725615264,118.60212420919773,8.354117445255273,6.282318089736889,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,150.37411401459494,,False,False,0.1054726663439275,0.0,0.0,0.0,0.1054726663439275,0.1054726663439275,0.1054726663439275
06037461501,58.3506518225798,47.575523953754704,258.8389783545998,3.241702879032211,2.643084664097483,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,58.3506518225798,,False,False,0.21890631227061036,0.0,0.0,0.0,0.21890631227061036,0.21890631227061036,0.21890631227061036
06037267403,48.917153003351736,32.08030344155254,34.212577758658554,2.7176196112973185,1.7822390800862515,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,23,1,48.917153003351736,,False,False,0.2935975684886523,0.0,0.0,0.0,0.2935975684886523,0.2935975684886523,0.2935975684886523
06037265601,37.68571808782867,40.31755261384665,27.092736511396232,2.09365100487937,2.2398640341025917,detour_factor_1.35,4.5,1.35,0,0,0,0,0,2,1,13,2,37.68571808782867,,False,True,0.24852028252544012,0.08129989006478833,0.08129989006478833,0.0,0.32982017259022844,0.32982017259022844,0.24852028252544012
06037239802,106.60677140810529,33.31613886253315,60.020298198529424,5.922598411561404,1.8508966034740637,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,7,0,100.31613886253315,67.0,False,False,0.28581959678666574,0.0,0.0,0.0,0.28581959678666574,0.28581959678666574,0.28581959678666574
06037239702,101.80134160337747,53.363835938175974,53.57430976347446,5.655630089076525,2.964657552120887,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,120.36383593817598,67.0,False,False,0.199908534034725,0.0,0.0,0.0,0.199908534034725,0.199908534034725,0.199908534034725
06037264103,44.46818284167501,51.76927181810455,35.11069846601946,2.4704546023152782,2.876070656561364,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,1,44.46818284167501,,False,True,0.20480491221999655,0.07042678997518417,0.07042678997518417,0.0,0.2752317021951807,0.2752317021951807,0.20480491221999655
06037262802,14.09521724863222,61.62935127674635,112.87202959082977,0.7830676249240122,3.4238528487081297,detour_factor_1.35,4.5,1.35,1,0,0,1,0,0,1,0,0,14.09521724863222,,True,True,0.17786627310223757,0.0,0.0,0.0,0.17786627310223757,0.17786627310223757,0.17786627310223757
06037262706,42.66355584875421,74.13195386494165,141.51852082612126,2.3701975471530115,4.118441881385647,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,42.66355584875421,,False,True,0.15244142859907395,0.0,0.0,0.0,0.15244142859907395,0.15244142859907395,0.15244142859907395
06037262604,64.48697484472626,109.35238517883384,157.77971477298297,3.5826097135959034,6.075132509935213,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,64.48697484472626,,False,False,0.10867877284356467,0.0,0.0,0.0,0.10867877284356467,0.10867877284356467,0.10867877284356467
06037262501,31.130246465167616,84.85822058348245,124.88122507787064,1.7294581369537565,4.714345587971247,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,31.130246465167616,,False,True,0.13578900426230994,0.0,0.0,0.0,0.13578900426230994,0.13578900426230994,0.13578900426230994
06037241202,96.3110027471468,12.039350128211204,110.76652060350222,5.350611263730377,0.6688527849006224,detour_factor_1.35,4.5,1.35,0,8,0,0,8,0,0,12,0,96.3110027471468,,False,False,0.5254995339196842,0.0,0.0,0.0,0.5254995339196842,0.5254995339196842,0.5254995339196842
06037128601,78.36180414859699,106.34184334426176,78.35880556169437,4.353433563810944,5.90788018579232,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,106.34184334426176,0.0,False,False,0.11141268977820966,0.004637550656713563,0.03400144816220625,0.0,0.11605024043492322,0.1454141379404159,0.11141268977820966
06037128102,78.01226192292862,119.6200531594804,78.01118189974979,4.334014551273811,6.645558508860022,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,119.6200531594804,0.0,False,False,0.10028577447370259,0.025811120020518566,0.04568175624569272,0.0,0.12609689449422115,0.1459675307193953,0.10028577447370259
06037128101,91.32199910130814,106.16524428276647,91.32049777865784,5.073444394517119,5.898069126820359,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,106.16524428276647,0.0,False,False,0.1115773392397012,0.0,0.015826819706617645,0.0,0.1115773392397012,0.12740415894631885,0.1115773392397012
06037127806,57.54240806965774,139.36690855541875,57.54206484901586,3.196800448314319,7.742606030856598,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,139.36690855541875,0.0,False,False,0.08731704133806921,0.07153980944113413,0.10080653433524343,0.0,0.15885685077920333,0.18812357567331264,0.08731704133806921
06037127804,62.77094827779164,151.59513371881795,62.77242601143317,3.4872749043217577,8.421951873267663,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,151.59513371881795,0.0,False,False,0.08084312897370993,0.08773242595527853,0.09435167163174799,0.0,0.16857555492898846,0.17519480060545792,0.08084312897370993
06037127803,74.39064536275008,138.9834973822813,74.39131316319951,4.132813631263893,7.721305410126739,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,138.9834973822813,0.0,False,False,0.08753683536278094,0.05494956950549111,0.06445389775302944,0.0,0.14248640486827205,0.15199073311581038,0.08753683536278094
06037127711,39.08245569968707,158.9548760927645,39.083514400954385,2.1712475388715036,8.830826449598028,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,1,158.9548760927645,0.0,False,False,0.07738970285748195,0.1344533423807025,0.17698143752323817,0.0,0.21184304523818445,0.2543711403807201,0.07738970285748195
06037127603,44.63772519305466,178.85609148041317,35.92048286552973,2.4798736218363704,9.936449526689621,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,2,178.85609148041317,0.0,False,False,0.06937599894611712,0.20133060538073927,0.20133060538073927,0.0,0.2707066043268564,0.2707066043268564,0.06937599894611712
06037127104,106.30951205603967,121.47356571726733,106.30971411028906,5.906084003113314,6.748531428737072,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,121.47356571726733,0.0,False,False,0.09890690630253708,0.007292443483893213,0.012535702509447577,0.0,0.1061993497864303,0.11144260881198466,0.09890690630253708
06037127103,114.21105867614071,112.21697608183561,113.31321527732268,6.34505881534115,6.234276448990867,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,112.21697608183561,0.0,False,False,0.10619912762813474,0.0,0.0,0.0,0.10619912762813474,0.10619912762813474,0.10619912762813474
06037125502,34.598517030036874,30.89665589491369,30.305908587383943,1.9221398350020484,1.7164808830507605,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,2,9,2,34.598517030036874,,False,True,0.3014545914656958,0.004080810766016019,0.004080810766016019,0.0,0.30553540223171183,0.30553540223171183,0.3014545914656958
06037293302,137.8187035925015,179.75808373418337,136.0144526980626,7.6565946440278605,9.98656020745463,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,137.8187035925015,,False,False,0.06905192129110108,0.020225152629033225,0.020225152629033225,0.020225152629033225,0.0892770739201343,0.0892770739201343,0.0892770739201343
06037670403,191.80163947678733,234.65108071632375,228.97682394900704,10.655646637599295,13.036171150906876,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,191.80163947678733,,False,False,0.05376681992063997,0.001259075332266421,0.001259075332266421,0.001259075332266421,0.05502589525290639,0.05502589525290639,0.05502589525290639
06037574100,104.29627701910832,111.42383388173204,141.07586508618903,5.794237612172684,6.190212993429557,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,104.29627701910832,,False,False,0.10687428731327617,0.0,0.0,0.0,0.10687428731327617,0.10687428731327617,0.10687428731327617
06037101210,207.7824016696801,219.38101444713308,221.1999926042175,11.543466759426671,12.187834135951837,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,219.38101444713308,0.0,False,False,0.057294848643846735,0.0,0.0,0.0,0.057294848643846735,0.057294848643846735,0.057294848643846735
06037574400,86.74913258227848,145.18297715728835,158.96369693928065,4.819396254571027,8.065720953182685,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,86.74913258227848,,False,False,0.08411332115960506,0.0,0.0,0.0,0.08411332115960506,0.08411332115960506,0.08411332115960506
06037576802,34.64631599921612,52.55207629990197,53.655195174015084,1.9247953332897845,2.919559794438998,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,0,0,34.64631599921612,,False,True,0.2023715631056417,0.0,0.0,0.0,0.2023715631056417,0.2023715631056417,0.2023715631056417
06037576801,39.08099465445303,42.23950319840292,43.174265019447255,2.171166369691835,2.3466390665779397,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,2,8,1,39.08099465445303,,False,True,0.23992536939731343,0.0,0.0,0.0,0.23992536939731343,0.23992536939731343,0.23992536939731343
06037576700,23.982917052249487,49.908733317732775,53.479648915536586,1.332384280680527,2.7727074065407096,detour_factor_1.35,4.5,1.35,0,0,0,1,0,0,1,0,0,49.908733317732775,0.0,False,False,0.21083013315961213,0.0,0.0,0.0,0.21083013315961213,0.21083013315961213,0.21083013315961213
06037576601,14.882350472975698,17.536020296943082,20.9046039372441,0.8267972484986499,0.9742233498301712,detour_factor_1.35,4.5,1.35,1,0,0,2,16,2,2,20,2,17.536020296943082,0.0,True,True,0.43192784316209676,0.0,0.0,0.0,0.43192784316209676,0.43192784316209676,0.43192784316209676
06037576602,34.9876771149792,43.49688525743009,44.779470194389305,1.9437598397210665,2.4164936254127825,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,2,6,1,43.49688525743009,0.0,False,True,0.2346169637204315,0.0,0.0,0.0,0.2346169637204315,0.2346169637204315,0.2346169637204315
06037576501,22.459426932888345,17.767188983923017,18.826310419052454,1.247745940716019,0.9870660546623898,detour_factor_1.35,4.5,1.35,0,0,0,2,20,2,2,23,2,22.459426932888345,,True,True,0.4287173442722291,0.0,0.0,0.0,0.4287173442722291,0.4287173442722291,0.4287173442722291
06037576503,34.258424103664446,32.73388122540597,33.6742688142797,1.9032457835369134,1.8185489569669981,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,2,20,2,34.258424103664446,,False,True,0.28943215822897844,0.0,0.0,0.0,0.28943215822897844,0.28943215822897844,0.28943215822897844
06037576200,15.864470883377155,4.7669841334460195,5.694114213810304,0.881359493520953,0.26483245185811216,detour_factor_1.35,4.5,1.35,0,16,2,2,20,2,2,23,2,15.864470883377155,,True,True,0.7366353301705805,0.0,0.0,0.0,0.7366353301705805,0.7366353301705805,0.7366353301705805
06037576401,35.52066722175861,18.388906325763987,26.085503179550262,1.9733704012088116,1.0216059069868881,detour_factor_1.35,4.5,1.35,0,0,0,0,19,1,2,23,2,35.52066722175861,,False,True,0.42031500539116545,0.0,0.0,0.0,0.42031500539116545,0.42031500539116545,0.42031500539116545
06037576403,43.429378192646396,32.88618849826502,37.5687798253139,2.4127432329247998,1.8270104721258342,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,1,22,2,43.429378192646396,,False,True,0.2884783919209197,0.0,0.0,0.0,0.2884783919209197,0.2884783919209197,0.2884783919209197
06037294110,128.6019331777582,115.49287234126817,127.06534811833433,7.14455184320879,6.416270685626009,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,128.6019331777582,,False,False,0.10349861088831278,0.0,0.0,0.0,0.10349861088831278,0.10349861088831278,0.10349861088831278
06037294610,121.53435956180888,111.59769454964918,115.6583571486489,6.751908864544937,6.199871919424954,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,121.53435956180888,,False,False,0.10672555536661468,0.0,0.0,0.0,0.10672555536661468,0.10672555536661468,0.10672555536661468
06037543604,112.25394172307598,141.87572302844697,121.58640170622678,6.236330095726443,7.8819846126914985,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,112.25394172307598,,False,False,0.08590564008233105,0.012918548457794957,0.012918548457794957,0.012918548457794957,0.098824188540126,0.098824188540126,0.098824188540126
06037576502,28.505223796296512,25.41030678008441,26.49207399262929,1.583623544238695,1.4116837100046895,detour_factor_1.35,4.5,1.35,0,0,0,1,8,1,2,23,2,28.505223796296512,,True,True,0.3441425042742878,0.0,0.0,0.0,0.3441425042742878,0.3441425042742878,0.3441425042742878
06037294620,105.69551726128454,95.02903931391938,99.54285424993633,5.871973181182474,5.279391072995521,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,105.69551726128454,,False,False,0.12304394050817573,0.0,0.0,0.0,0.12304394050817573,0.12304394050817573,0.12304394050817573
06037294410,143.11606507656396,164.44134888158396,149.32063134475464,7.950892504253554,9.13563049342133,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,143.11606507656396,,False,False,0.07500130596332191,0.006972308142682973,0.006972308142682973,0.006972308142682973,0.08197361410600489,0.08197361410600489,0.08197361410600489
06037101110,219.68702346669716,228.2013967420827,230.08367334844309,12.20483463703873,12.677855374560147,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,228.2013967420827,0.0,False,False,0.05520255132324108,0.0,0.0,0.0,0.05520255132324108,0.05520255132324108,0.05520255132324108
06037294200,134.77321390260997,131.78052726175451,138.33153608570044,7.48740077236722,7.321140403430806,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,134.77321390260997,,False,False,0.09188187316260174,0.0,0.0,0.0,0.09188187316260174,0.09188187316260174,0.09188187316260174
06037543903,60.46298617518231,87.50270053975503,86.42161040247466,3.3590547875101273,4.8612611410975015,detour_factor_1.35,4.5,1.35,0,0,0,0,0,0,0,0,0,60.46298617518231,,False,False,0.13222786360394329,0.0014330140829357796,0.0014330140829357796,0.0014330140829357796,0.13366087768687906,0.13366087768687906,0.13366087768687906
06037572202,88.30986348377921,9.313510405053043,75.9603670920678,4.906103526876622,0.517417244725169,detour_factor_1.35,4.5,1.35,0,3,0,0,7,0,0,10,0,98.31351040505304,89.0,False,False,0.5887501802616912,0.0,0.0,0.0,0.5887501802616912,0.5887501802616912,0.5887501802616912
